id,title,release_date,vote_average,vote_count,popularity,overview
212761,A Case for a Rookie Hangman,1970-07-03,6.8,24,0.1137,"Lemuel Gulliver has had a car accident and continues his journey across the unknown countryside on foot. On the road he finds a dead rabbit dressed like a man and takes a watch from its waistcoat breast pocket. The half-ruined house that he enters reminds Lemuel of his childhood and brings up a painful memory of a dearly loved girl Markéta who was drowned years ago. Gulliver finds himself in Balnibarbi, a country where he doesn't understand the laws and habits and so continually offends against public decency. It is a day when people are ordered to keep their mouths shut and they force their visitor to follow suit. He faces harsh interrogation and finds it difficult to explain that he is not the rabbit Oscar whose watch has been found in his possession."
1155302,Performance,,0.0,0,0.7786,"A short film directed by Chrissie Miller, styled by Heidi Bivens, and featuring Annabelle Dexter-Jones, Langley Fox Hemingway, Georgia Ford, Coco Young and Luz Pavon."
31677,Diary of a Mad Housewife,1970-08-10,6.1,41,0.3702,"Tina Balser is a bored New York housewife-mother married to Jonathan, a pompous, social-climbing lawyer who ridicules her in front of their children, criticizing everything she does or wears. She begins an affair with George Prager, a dashing, successful, and blatantly sadistic writer."
42593,Lovers and Other Strangers,1970-08-12,4.9,23,0.4644,"Mike Vecchio and Susan Henderson are preparing for their upcoming wedding. However, they seem to be the only two people at the wedding that are happy. Mike's brother Richie and his wife Joan are going through a divorce, which is upsetting his overly devout Catholic mother Beatrice. Also, Susan's father is carrying on an affair and her sex starved older sister Wilma is going through her troubles with her husband Johnny. All this is going on while Mike's best friend Jerry is trying to bed the maid of honor, Susan's cousin Brenda."
14384,Soldier Blue,1970-08-12,6.8,217,1.1997,"After a cavalry group is massacred by the Cheyenne, only two survivors remain: Honus, a naive private devoted to his duty, and Cresta, a young woman who had lived with the Cheyenne two years and whose sympathies lie more with them than with the US government. Together, they must try to reach the cavalry's main base camp. As they travel onward, Honus is torn between his growing affection for Cresta."
49411,WUSA,1970-08-19,5.4,28,0.4555,"Rheinhardt, a cynical drifter, gets a job as an announcer for right-wing radio station WUSA in New Orleans. Rheinhardt is content to parrot WUSA's reactionary editorial stance on the air, even if he doesn't agree with it. Rheinhardt finds his cynical detachment challenged by a lady friend, Geraldine, and by Rainey, a neighbour and troubled idealist who becomes aware of WUSA's sinister, hidden purpose. And when events start spinning out of control, even Rheinhardt finds he must take a stand."
71943,House of Dark Shadows,1970-09-09,6.512,83,0.5491,Barnabas Collins searches for a cure for vampirism in order to marry a woman resembling his long-lost fiancée Josette.
805473,The Breach,2022-07-25,4.636,44,0.849,"John Hawkins  is set to retire from his post as police chief of the small town of Lone Crow, that is tucked away in the deep woods of northern Ontario. But following the discovery of a gruesome body with uncanny injuries, he’s pulled into an investigation to solve the horrifying mystery, which evades explanation."
4169,Breach,2007-02-12,6.6,649,2.2745,"Eric O'Neill, a low-level surveillance expert with the FBI, believes he is accomplishing his dream of becoming a full-fledged agent, with his unexpected promotion and assignment to clerk for Robert Hanssen, a renowned senior agent with 25 years in the FBI. However, he soon learns the reason for his promotion is to gain Hanssen's trust and find proof that he is a traitor to the country. Determined to draw the suspected double-agent out of deep cover, O'Neill finds himself in a lethal game of spy vs. spy, where nothing is as it seems."
141623,The People Next Door,1970-08-26,5.806,18,0.283,A married couple struggle with the realities of their imperfect marriage as they fight to save and rehabilitate their teenage daughter from a life of drug addiction and ultimate committal to a mental ward.
141623,The People Next Door,1970-08-26,5.806,18,0.283,A married couple struggle with the realities of their imperfect marriage as they fight to save and rehabilitate their teenage daughter from a life of drug addiction and ultimate committal to a mental ward.
24936,The Deep End,2001-01-21,6.2,153,0.8565,"With her husband Jack perpetually away at work, Margaret Hall raises her children virtually alone. Her teenage son is testing the waters of the adult world, and early one morning she wakes to find the dead body of his gay lover on the beach of their rural lakeside home. What would you do? What is rational and what do you do to protect your child? How far do you go and when do you stop?"
69148,Angel Unchained,1970-12-09,4.5,15,0.3518,"Angel is the biker who joins a commune of hippies near a small town. When the town rednecks attack them, Angel calls up some of his bad biker buddies to exact revenge."
75905,Fragment of Fear,1970-09-03,5.914,35,0.3224,"Reformed drug addict Tim Brett (David Hemmings) is vacationing in Italy with his aunt. When she is murdered, he tries to investigate. Soon his whole life spins out of control."
258,Bed and Board,1970-09-09,7.097,303,1.0785,"Parisian everyman Antoine Doinel has married his sweetheart Christine Darbon, and the newlyweds have set up a cozy domestic life of selling flowers and giving violin lessons while Antoine fitfully works on his long-gestating novel. As Christine becomes pregnant with the couple's first child, Antoine finds himself enraptured with a young Japanese beauty. The complications change the course of their relationship forever."
26617,Five Easy Pieces,1970-09-12,7.087,577,1.3877,"Robert Dupea spends his days doing various odd jobs, drinking and womanizing until an encounter with his sister makes him revisit his past."
37323,The Brotherhood of the Bell,1970-09-17,5.682,11,0.4783,"A successful professor has his life disrupted by a secret from his past — in his college days he became a member of a powerful secret society, and now the society has a job for him."
175716,Crime and Punishment,1923-10-26,6.458,12,1.201,"Former student Raskolnikov is pushed to murder when struggling to pay the rent on his apartment. When the murder is being investigated by the police, Raskolnikov struggles between trying to hide his guilt and the pressure to confess."
121011,Adam at Six A.M.,1970-09-22,4.458,12,0.3786,"A disenchanted young Professor of Semantics at a California college learns of a distant relative's death in Missouri. He journeys cross-country to the funeral, then decides to spend the summer there and work as a laborer for a power-line company. In time, he meets a girl and falls in love but then faces an important decision as to which direction he wants his life to go."
11165,Tora! Tora! Tora!,1970-01-26,7.149,582,2.0093,"In the summer of 1941, the United States and Japan seem on the brink of war after constant embargos and failed diplomacy come to no end. ""Tora! Tora! Tora!"", named after the code words used by the lead Japanese pilot to indicate they had surprised the Americans, covers the days leading up to the attack on Pearl Harbor, which plunged America into the Second World War."
146121,The Baby Maker,1970-10-01,5.7,8,0.3053,"Tish Gray had a baby and gave it up for adoption. She is contacted by a second childless couple who want her to have the husband's baby because of the wife's inability to have children. She accepts but finds that knowing the parents, and developing a relationship with them for the entire pregnancy complicates the simple arrangement."
146121,The Baby Maker,1970-10-01,5.7,8,0.3053,"Tish Gray had a baby and gave it up for adoption. She is contacted by a second childless couple who want her to have the husband's baby because of the wife's inability to have children. She accepts but finds that knowing the parents, and developing a relationship with them for the entire pregnancy complicates the simple arrangement."
